0.275	0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.025	0.275	
0.02	0.42	0.02	0.02	0.02	0.02	0.02	0.22	0.22	0.02	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.35	0.516666666667	0.0166666666667	
0.025	0.025	0.025	0.025	0.525	0.275	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.22	0.42	0.02	0.02	0.22	
0.275	0.025	0.025	0.025	0.025	0.525	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	
0.02	0.02	0.22	0.02	0.62	0.02	0.02	0.02	0.02	0.02	
0.157142857143	0.0142857142857	0.3	0.0142857142857	0.442857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.025	0.025	0.525	0.025	0.025	0.025	0.025	0.275	0.025	0.025	
0.02	0.22	0.02	0.02	0.02	0.02	0.02	0.02	0.22	0.42	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	0.02	0.02	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.275	0.275	0.025	0.025	0.275	0.025	0.025	0.025	
0.525	0.025	0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.525	
0.0125	0.0125	0.0125	0.0125	0.0125	0.2625	0.6375	0.0125	0.0125	0.0125	
0.02	0.02	0.02	0.02	0.02	0.02	0.22	0.62	0.02	0.02	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.0166666666667	0.0166666666667	0.516666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	
0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.025	0.275	0.025	0.525	0.025	0.025	0.025	0.025	0.025	0.025	
0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.35	0.0166666666667	0.35	
0.02	0.02	0.02	0.02	0.22	0.02	0.02	0.02	0.62	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.525	0.025	
0.025	0.025	0.525	0.025	0.025	0.025	0.025	0.025	0.275	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	
0.275	0.025	0.025	0.025	0.025	0.025	0.275	0.275	0.025	0.025	
0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	
0.02	0.02	0.02	0.22	0.02	0.02	0.62	0.02	0.02	0.02	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	0.02	
0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.22	0.02	0.02	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	0.02	
0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	0.02	
0.275	0.025	0.025	0.025	0.025	0.275	0.025	0.275	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.22	0.62	0.02	0.02	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.85	0.0166666666667	0.0166666666667	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.683333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	0.02	
0.02	0.02	0.42	0.02	0.02	0.02	0.02	0.02	0.02	0.42	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.62	0.02	0.22	
0.025	0.025	0.025	0.525	0.025	0.025	0.025	0.025	0.025	0.275	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	
0.0166666666667	0.516666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.35	0.0166666666667	0.0166666666667	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	
0.0166666666667	0.0166666666667	0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.525	
0.025	0.025	0.275	0.025	0.025	0.025	0.275	0.275	0.025	0.025	
0.025	0.025	0.025	0.275	0.525	0.025	0.025	0.025	0.025	0.025	
0.02	0.22	0.02	0.62	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	
0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.3	0.0142857142857	0.3	0.3	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	0.025	0.275	
0.025	0.025	0.025	0.025	0.025	0.275	0.275	0.025	0.275	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.62	0.02	0.02	0.22	
0.025	0.275	0.025	0.025	0.025	0.025	0.525	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.025	0.025	0.025	0.025	0.275	0.275	0.275	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	
0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.275	0.275	0.025	
0.0142857142857	0.0142857142857	0.0142857142857	0.728571428571	0.157142857143	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	
0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.42	0.02	0.42	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	
0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	
0.02	0.02	0.02	0.62	0.02	0.02	0.22	0.02	0.02	0.02	
0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.525	0.025	0.025	
0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.02	0.22	0.62	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.025	0.025	0.025	0.275	0.525	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.525	0.025	0.275	0.025	0.025	0.025	0.025	
0.1375	0.0125	0.0125	0.1375	0.2625	0.0125	0.0125	0.0125	0.2625	0.1375	
0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.275	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	0.025	
0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.525	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	
0.025	0.525	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	
0.02	0.02	0.42	0.02	0.02	0.22	0.02	0.02	0.22	0.02	
0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.02	0.02	0.02	0.02	0.02	0.02	0.62	0.02	0.02	0.22	
0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.275	0.025	0.025	0.025	0.275	0.025	0.025	0.275	
0.525	0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.025	
0.025	0.525	0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.025	0.025	0.275	0.525	0.025	0.025	0.025	0.025	0.025	0.025	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.183333333333	0.516666666667	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	
0.22	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.157142857143	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.3	0.0142857142857	0.442857142857	0.0142857142857	
0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.025	0.525	0.025	
0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.525	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.025	0.275	0.025	0.025	0.025	0.275	0.025	0.025	0.025	0.275	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	
0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	
0.275	0.025	0.025	0.025	0.025	0.525	0.025	0.025	0.025	0.025	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.02	0.02	0.02	0.02	0.82	0.02	0.02	0.02	0.02	0.02	
0.02	0.02	0.02	0.22	0.02	0.62	0.02	0.02	0.02	0.02	
0.02	0.22	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.0166666666667	0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.025	0.025	0.025	0.025	0.525	0.275	0.025	0.025	0.025	0.025	
0.025	0.525	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.275	0.275	0.025	0.025	0.275	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.525	0.025	0.025	0.275	0.025	0.025	0.025	
0.02	0.02	0.02	0.42	0.02	0.02	0.02	0.22	0.02	0.22	
0.025	0.525	0.025	0.025	0.025	0.025	0.275	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.22	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.025	0.025	0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.02	0.02	0.22	0.02	0.02	0.02	0.02	0.62	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	
0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.82	0.02	
0.02	0.02	0.22	0.22	0.02	0.02	0.02	0.02	0.02	0.42	
0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	0.525	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.775	0.025	0.025	0.025	
0.02	0.02	0.02	0.02	0.02	0.62	0.02	0.22	0.02	0.02	
0.025	0.025	0.275	0.025	0.025	0.525	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.0142857142857	0.442857142857	0.0142857142857	0.157142857143	0.3	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.025	0.025	0.275	0.025	0.025	0.525	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.525	0.025	0.275	0.025	0.025	0.025	0.025	
0.025	0.525	0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.62	0.02	0.22	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.275	0.025	0.025	0.025	0.025	0.275	0.275	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.0166666666667	0.516666666667	0.35	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.025	0.525	0.025	0.275	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.275	0.025	0.275	0.025	0.025	0.025	0.025	0.275	0.025	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.02	0.62	0.02	0.02	0.02	0.22	0.02	0.02	0.02	0.02	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.275	0.525	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.02	0.22	0.02	0.02	0.02	0.22	0.22	0.02	0.22	0.02	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.0166666666667	0.683333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.0166666666667	0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.02	0.42	0.02	0.02	0.02	0.02	0.02	0.42	0.02	0.02	
0.02	0.42	0.02	0.22	0.02	0.22	0.02	0.02	0.02	0.02	
0.025	0.525	0.025	0.025	0.275	0.025	0.025	0.025	0.025	0.025	
0.02	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.22	0.02	
0.0142857142857	0.728571428571	0.0142857142857	0.0142857142857	0.157142857143	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.025	0.275	0.025	0.025	0.525	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.275	0.025	0.525	0.025	0.025	0.025	0.025	
0.525	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.275	0.525	
0.0166666666667	0.85	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.0142857142857	0.871428571429	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.0142857142857	0.442857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.442857142857	0.0142857142857	0.0142857142857	0.0142857142857	0.0142857142857	
0.02	0.62	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.22	
0.025	0.025	0.025	0.275	0.025	0.525	0.025	0.025	0.025	0.025	
0.025	0.275	0.025	0.025	0.025	0.025	0.275	0.025	0.275	0.025	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
0.0166666666667	0.516666666667	0.183333333333	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.02	0.82	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	
0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.775	
0.0166666666667	0.683333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.183333333333	0.0166666666667	0.0166666666667	0.0166666666667	0.0166666666667	
0.025	0.775	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
